0 0 4 -2.70868e-16
0 4 4 0
0 8 4 0
0 12 4 0
0 16 4 0
0 20 4 0
0 24 4 0
0 28 4 -2.708e-16
0 32 4 0
0 36 4 -2.708e-16
0 40 4 0
0 44 4 0
0 48 4 2.70834e-16
0 52 4 0
0 56 4 0
0 60 4 2.70865e-16

4 0 3.66708 -1.58799e-15
4 4 3.66628 0.00762164
4 8 3.664 0.0140966
4 12 3.66057 0.0184448
4 16 3.65649 0.0199984
4 20 3.65236 0.0185073
4 24 3.64883 0.0141851
4 28 3.64646 0.0076842
4 32 3.64562 0
4 36 3.64646 -0.0076842
4 40 3.64883 -0.0141851
4 44 3.65236 -0.0185073
4 48 3.65649 -0.0199984
4 52 3.66057 -0.0184448
4 56 3.664 -0.0140966
4 60 3.66628 -0.00762164

8 0 3.66968 -7.94104e-16
8 4 3.66869 0.00945858
8 8 3.66588 0.0174809
8 12 3.66164 0.022847
8 16 3.65661 0.0247382
8 20 3.65154 0.022863
8 24 3.64721 0.0175035
8 28 3.6443 0.00947456
8 32 3.64327 0
8 36 3.6443 -0.00947456
8 40 3.64721 -0.0175035
8 44 3.65154 -0.022863
8 48 3.65661 -0.0247382
8 52 3.66164 -0.022847
8 56 3.66588 -0.0174809
8 60 3.66869 -0.00945858

12 0 3.66942 2.64706e-15
12 4 3.66837 0.00689423
12 8 3.66538 0.0127242
12 12 3.66089 0.0165959
12 16 3.65557 0.017926
12 20 3.65021 0.0165265
12 24 3.64565 0.012626
12 28 3.64259 0.00682483
12 32 3.64151 -7.92765e-16
12 36 3.64259 -0.00682483
12 40 3.64565 -0.012626
12 44 3.65021 -0.0165265
12 48 3.65557 -0.017926
12 52 3.66089 -0.0165959
12 56 3.66538 -0.0127242
12 60 3.66837 -0.00689423

16 0 3.66842 0
16 4 3.66729 0.00365218
16 8 3.66404 0.00672012
16 12 3.65918 0.00872491
16 16 3.65342 0.00937287
16 20 3.64764 0.00859366
16 24 3.64273 0.0065345
16 28 3.63944 0.00352093
16 32 3.63828 2.64165e-15
16 36 3.63944 -0.00352093
16 40 3.64273 -0.0065345
16 44 3.64764 -0.00859366
16 48 3.65342 -0.00937287
16 52 3.65918 -0.00872491
16 56 3.66404 -0.00672012
16 60 3.66729 -0.00365218

20 0 3.66623 2.64614e-16
20 4 3.66501 0.00101707
20 8 3.66151 0.00184342
20 12 3.65627 0.00233837
20 16 3.65009 0.00244145
20 20 3.64389 0.00217283
20 24 3.63864 0.00160932
20 28 3.63512 0.00085154
20 32 3.63389 0
20 36 3.63512 -0.00085154
20 40 3.63864 -0.00160932
20 44 3.64389 -0.00217283
20 48 3.65009 -0.00244145
20 52 3.65627 -0.00233837
20 56 3.66151 -0.00184342
20 60 3.66501 -0.00101707

24 0 3.66211 -1.05806e-15
24 4 3.66083 -0.00133294
24 8 3.65721 -0.00250088
24 12 3.65179 -0.00334157
24 16 3.6454 -0.00371113
24 20 3.63902 -0.00351545
24 24 3.63361 -0.00274677
24 28 3.63 -0.00150681
24 32 3.62873 5.27948e-16
24 36 3.63 0.00150681
24 40 3.63361 0.00274677
24 44 3.63902 0.00351545
24 48 3.6454 0.00371113
24 52 3.65179 0.00334157
24 56 3.65721 0.00250088
24 60 3.66083 0.00133294

28 0 3.6558 2.6438e-16
